SampleLogFunc,SampleVariable1
-1.0934749,.59082379
-.99626669,-.39326367
-.92018695,.49968367E-01
-1.1250891,-.64210678
-2.6043404,-1.8359749
-2.0885108,-1.5294262
-1.1052822,-.61048118
-1.7061171,-1.2547339
-1.1075321,.61415563
-1.0069636,.41958336
-2.3519903,1.6929570
-1.5925763,1.1607220
-.99475457,.38939964
-1.0443745,.50087111
-4.4444552,2.6553782
-.96182918,.29288442
-2.1322477,1.5577607
-2.1322477,1.5577607
-1.2602892,-.82625738
-1.2893096,.86066380
-.99254386,.38368040
-.94887237,.24467873
-2.3223220,-1.6753409
-1.0985710,-.59938707
-.92103896,-.64813954E-01
-1.3053361,.87908762
-3.1244718,2.1002539
-1.7431735,1.2839276
-2.1023298,-1.5384351
-2.3903239,-1.7154506
-1.1567718,-.68968581
-2.4199978,-1.7326623
-1.3710857,-.95094391
-.94857604,-.24346462
-2.5660165,1.8149810
-.94849609,.24313601
-.94667802,.23553977
-.93195716,.16136061
-1.0476012,.50727253
-1.2088862,-.76150856
-1.6351158,-1.1968101
-1.6560079,-1.2141412
-1.0425729,-.49726118
-.93178052,-.16026221
-1.1551055,-.68726559
-.93705998,-.19037564
-1.0356181,.48307262
-2.4214545,-1.7335028
-2.6339848,-1.8520509
-1.0276295,.46624233
-1.1496328,-.67925591
-1.4429626,1.0237423
-1.3993683,-.98023442
-.92314237,.91693372E-01
-1.2254250,.78292586
-.93057784,-.15257333
-.91999842,.46041031E-01
-.95412578,-.26528192
-1.0440889,-.50030068
-.97520724,-.33546598
-1.3481100,.92646795
-1.4220067,1.0030634
-.91928611,-.26365700E-01
-3.3123459,-2.1878791
-1.9858327,1.4607492
-1.0177596,-.44456960
-.91966878,.38216306E-01
-1.0075435,-.42096320
-2.3131241,-1.6698417
-3.2743270,2.1704324
-1.9238145,1.4176572
-3.5302193,2.2852924
-.92635663,-.12180390
-.93098076,-.15519166
-.92232786,-.82332540E-01
-1.6317881,-1.1940264
-2.2611453,1.6384180
-1.2682050,-.83578285
-1.4795234,-1.0588530
-1.0324341,.47643581
-1.0169723,-.44279521
-1.4595934,-1.0398605
-.95622112,-.27306626
-.93777249,.19408222
-1.3494072,-.92786712
-1.0797804,.56717163
-4.3784797,2.6304149
-3.9435816,2.4595297
-1.2944354,-.86659896
-1.2158636,-.77061672
-1.2487873,-.81221771
-1.6193047,1.1835254
-1.1561966,.68885129
-.98160674,-.35402883
-1.5190714,-1.0955664
-1.6822874,1.2355961
-1.0353626,-.48254345
-.93281806,-.16661046
-1.4597933,1.0400527
-1.7262366,1.2706676
-1.0610769,.53317610
-1.0757364,.55999624
-1.3224601,-.89835576
-1.3258541,.90212593
-.93623448,.18598897
-2.3253348,1.6771382
-1.0126706,.43297121
-1.1049431,.60992551
-1.1295693,-.64904658
-.98891299,-.37409746
-1.0108489,-.42874317
-1.2029063,-.75361499
-1.1952796,.74342598
-1.7812277,1.3132320
-1.1172663,.62980596
-.91990354,.43931961E-01
-2.4223347,1.7340105
-1.2130824,.76699913
-3.1571766,-2.1157684
-.92257992,.85339188E-01
-1.1471913,-.67565186
-2.2819560,-1.6510708
-.93652709,-.18755562
-1.1678724,.70559747
-3.1631787,-2.1186034
-1.2936117,.86564790
-1.0526021,-.51703680
-1.3615931,.94090865
-1.1732428,.71316802
-.93831887,-.19687729
-1.9606434,-1.4434021
-.92017904,.49809684E-01
-.94204255,-.21496055
-1.0209756,.45174557
-2.7807569,-1.9296727
-1.5978295,1.1652390
-1.1726157,.71228804
-.92034392,-.53016666E-01
-1.9722547,-1.4514242
-.91905043,.14959836E-01
-.93143045,-.15806277
-2.9378968,2.0094568
-.92048071,-.55536871E-01
-.94531412,.22967623
-.94005838,.20552298
-2.4355103,1.7415923
-1.3129265,-.88768005
-.93198035,-.16150429
-.92306287,-.90822257E-01
-3.3090057,-2.1863518
-.95221462,.25797708
-.93822686,-.19640941
-.95489841,.26817857
-.93393529,.17318633
-1.1517310,.68233779
-1.0660921,-.54250073
-2.2001205,-1.6007386
-6.3680040,-3.3012317
-2.3816805,-1.7104046
-.96331662,.29791973
-2.8130068,-1.9463136
-1.1179287,-.63085685
-.94416223,.22460496
-1.8494605,-1.3642008
-.92144517,-.70804500E-01
-.97859799,.34542569
-1.0357182,.48327984
-1.2268128,-.78469650
-.95739036,-.27731507
-2.1577572,-1.5740512
-1.0424492,.49701241
-.96111907,-.29044979
-1.9439255,-1.4317730
-2.0394846,1.4970278
-3.3237153,2.1930694
-.94767252,.23972478
-.99510251,.39029214
-.91906063,-.15626549E-01
-.92281556,.88057105E-01
-1.1748094,-.71536129
-.93535508,.18119905
-.92141244,-.70340733E-01
-.94319751,.22026793
-.93074185,-.15364449
-.92073284,-.59905039E-01
-1.7992780,1.3269058
-1.1128041,-.62268063
-1.4006960,-.98158795
-1.9239744,-1.4177700
-1.3397950,-.91744919
-.91895674,.60340535E-02
-1.5591184,1.1315298
-1.2946220,.86681423
-1.0292168,-.46963438
-1.2867950,.85773712
-3.6143144,-2.3217993
-.98569181,.36538549
-1.6323802,-1.1945222
-2.3138971,-1.6703045
-1.1049654,.60996210
-.98462820,-.36246287
-1.1625828,-.69806050
-.96063922,.28879295
-1.0729342,.55496974
-1.8761028,-1.3835926
-.92806330,-.13509085
-.93810393,-.19578251
-1.5645152,-1.1362893
-1.1525376,.68351894
-1.6056571,-1.1719374
-1.4529820,1.0334829
-1.2050818,-.75649628
-1.4070417,.98803157
-.97252313,.32736707
-1.2379098,-.79871309
-1.2105571,.76369962
-1.0347207,.48121126
-.92486083,.10883286
-1.4425240,-1.0233137
-1.3481174,-.92647594
-1.0262171,.46320308
-.92073413,.59926534E-01
-.91948160,.32956653E-01
-1.0559263,.52342663
-1.0165715,.44188904
-1.8640620,-1.3748625
-.93190922,.16106328
-.96838243,-.31446430
-2.2034557,-1.6028207
-1.9859973,1.4608619
-2.8512310,-1.9658548
-2.0826257,-1.5255734
-.92850781,.13834216
-1.1514950,-.68199182
-1.0430127,.49814481
-2.0201608,-1.4840635
-1.1232774,-.63927912
-.95811420,.27991308
-1.3285181,.90507411
-2.2360407,1.6230232
-1.4662936,1.0462839
-1.4654289,-1.0454572
-.93111126,-.15603032
-1.1083387,-.61546764
-1.0456828,.50347652
-1.1843105,-.72852177
-.92072196,.59723222E-01
-1.1836139,-.72756498
-1.6907370,1.2424158
-1.6907370,1.2424158
-1.1763042,-.71744785
-.92127264,-.68324319E-01
-1.2509510,-.81487730
-1.3441076,-.92213785
-.93010352,.14943217
-1.6230720,-1.1867042
-2.4397170,1.7440060
-1.2530787,.81748414
-1.2884621,.85967849
-3.4094804,2.2318342
-1.1247100,.64151610
-.96166542,.29232479
-.92089850,.62609326E-01
-2.5917490,1.8291038
-1.6700515,1.2256533
-.93690314,-.18955003
-1.0265373,.46389397
-.91902071,-.12819663E-01
-.92964404,.14632501
-1.1025735,-.60602794
-.99945896,-.40129897
-1.1839332,.72800367
-1.1219361,.63717747
-1.1469197,-.67524977
-1.3369626,.91435664
-1.0208522,.45147234
-1.1465093,.67464177
-1.5525864,1.1257423
-1.0683593,.54666392
-.91898982,-.10128123E-01
-1.2497973,-.81346022
-.93684153,.18922471
-.94043956,-.20736935
-2.5783137,-1.8217438
-1.0313566,.47416887
-1.0644639,.53949127
-1.4263759,1.0074099
-1.2002845,-.75012789
-4.6210633,2.7210751
-.94755205,-.23922171
-1.0479696,.50799815
-3.6242776,2.3260864
-1.3862712,.96678092
-.93229154,.16341973
-1.9180229,-1.4135659
-.93030792,.15079378
-.96569356,.30579412
-1.3148586,.88985395
-1.1066880,-.61277964
-.95021136,.25009129
-1.1388064,.66312567
-1.8607331,1.3724391
-1.2233064,-.78021520
-1.0876048,-.58080340
-3.7898152,-2.3961956
-1.6533585,1.2119570
-.91935919,.29005235E-01
-.92629637,.12130820
-.99199188,.38223906
-.95441627,.26637468
-.92310235,.91255907E-01
-.96598267,.30673811
-.93684070,.18922034
-1.0620252,-.53495168
-.92562715,.11565996
-.92019355,-.50100142E-01
-.92084546,.61756425E-01
-.96317644,-.29744885
-.96135286,-.29125359
-1.0724643,.55412229
-.92042167,-.54463547E-01
-.93094402,.15495471
-1.3061051,-.87996197
-.93828425,-.19670137
-1.3868483,.96737770
-1.1322435,.65315378
-.96901028,-.31645457
-1.0201810,-.44998327
-1.1716976,.71099798
-.98334766,.35891259
-2.5683539,1.8162684
-1.4973316,-1.0755399
-2.0115029,-1.4782181
-.96811689,.31361872
-1.3531595,-.93190234
-2.0996730,-1.5367072
-1.1750714,.71572741
-1.1679655,.70572938
-1.9581660,-1.4416848
-.95786394,-.27901757
-1.5025403,-1.0803719
-1.2684895,-.83612315
-1.3318595,.90875846
-1.7933236,1.3224107
-1.1071090,-.61346626
-1.0578581,-.52710439
-2.2651761,1.6408763
-1.6851979,-1.2379494
-1.4728392,-1.0525215
-.91901351,-.12245458E-01
-3.9548990,-2.4641268
-2.3784501,-1.7085149
-1.9102847,1.4080811
-1.6093286,-1.1750660
