SampleLogFunc,SampleVariable1
-.91907564,.16559201E-01
-1.2402559,.80164499
-.92581226,.11724956
-.91965936,-.37969069E-01
-1.1328528,-.65408606
-1.1899576,.73623242
-1.1626828,-.69820378
-1.8692296,-1.3786160
-1.7449032,-1.2852741
-1.0977466,.59801018
-5.2564384,2.9453352
-1.0919010,.58815381
-.99791993,-.39744533
-1.0157650,-.44006012
-1.6201541,1.1842429
-1.0140946,-.43624789
-1.3856455,.96613345
-.93169687,-.15973937
-1.0898137,-.58459416
-.91895991,-.65381746E-02
-7.1164331,3.5206518
-1.4991751,-1.0772526
-1.2291840,.78771242
-1.7396640,-1.2811912
-1.3295351,-.90619707
-.96563286,.30559557
-1.0120156,-.43145572
-1.1768910,.71826517
-1.2755159,-.84448490
-.92924093,.14354367
-3.2424048,2.1556745
-.92248869,.84263410E-01
-2.4593120,-1.7552056
-.96493333,.30329787
-.92385624,-.99173685E-01
-.93184461,.16066161
-2.1008198,-1.5374533
-.94053121,.20781085
-1.2566058,.82178746
-1.6026788,1.1693932
-1.0231291,-.45648787
-1.0551550,-.52195106
-1.2669518,-.83428200
-1.0048229,.41445003
-.92916577,-.14301913
-1.8692977,-1.3786654
-1.9995213,1.4700903
-1.1526798,.68372695
-1.4934523,-1.0719270
-3.5784064,2.3062818
-1.4603966,-1.0406326
-.94543711,.23021110
-2.4705079,1.7615728
-1.0958744,-.59487117
-1.5468316,-1.1206187
-1.2674739,.83490767
-.98825926,-.37234587
-1.6708138,-1.2262750
-1.4212867,-1.0023454
-1.8660172,-1.3762839
-1.1159086,.62764651
-1.1306353,.65068693
-1.3045732,.87821939
-.94255419,.21732765
-.92659995,-.12378546
-1.3123835,.88706822
-1.3380973,.91559679
-1.6731241,-1.2281576
-1.1277583,.64625034
-4.4803946,2.6688784
-1.0940115,-.59173133
-1.5517037,-1.1249579
-2.6141938,1.8413339
-1.0988416,.59983840
-1.0228129,.45579459
-1.2105741,.76372194
-.99550428,-.39132019
-1.2109605,.76422769
-1.3297724,-.90645895
-1.9098407,-1.4077657
-.99611930,.39288870
-1.2664585,.83369060
-1.3103649,.88478968
-1.2627278,.82920360
-1.6555113,1.2137321
-.95815105,.28004470
-1.9963443,-1.4679277
-1.0732950,-.55561946
-1.0148606,-.43800011
-.97741568,-.34198581
-2.8386128,1.9594256
-.92842388,.13773411
-2.0273976,1.4889319
-.95826613,-.28045534
-1.1015080,.60426719
-1.1975267,-.74644241
-3.9669848,2.4690266
-1.0037782,.41192150
-2.5892943,1.8277613
-1.0952567,-.59383198
-1.0278222,-.46665558
-.93476146,-.17789284
-1.8741845,1.3822055
-1.0073623,.42053254
-2.7086609,-1.8919420
-1.0273474,-.46563688
-.94883119,.24451036
-1.0943454,-.59229523
-1.3990396,.97989908
-.92649836,-.12296204
-1.3354484,.91269917
-2.3962122,-1.7188797
-1.0995338,-.60099129
-1.0947573,.59299032
-2.1480482,-1.5678710
-2.3439274,-1.6881877
-1.3509812,.92956187
-.99667404,-.39429812
-1.5127320,-1.0897646
-1.0734611,-.55591821
-2.0472857,-1.5022298
-.91945346,-.32091290E-01
-.92761687,.13174473
-.92761687,.13174473
-2.7019026,-1.8883665
-1.1304418,.65038948
-2.1297202,1.5561373
-1.7423527,-1.2832881
-1.2846117,-.85518788
-.93736008,-.19194554
-1.1219209,.63715361
-.93694639,-.18977805
-1.4805958,-1.0598653
-3.7711408,-2.3883895
-.93350251,-.17066912
-.92114961,.66499263E-01
-.91914977,.20554130E-01
-.95583443,.27164646
-1.0205313,.45076110
-1.3556074,-.93452540
-.92350754,.95592984E-01
-3.6549772,-2.3392472
-1.4497933,1.0303929
-4.4806761,2.6689839
-.94602002,-.23272940
-1.0198372,-.44921857
-1.7279872,-1.2720446
-1.3395877,.91722312
-2.1084746,-1.5424241
-1.0839205,.57442488
-1.1699368,-.70851717
-3.3242303,2.1933043
-.92541508,.11381163
-1.6122168,1.1775214
-1.3358007,.91308511
-1.0841479,-.57482067
-.91918604,-.22248805E-01
-1.0437547,-.49963212
-.99399705,.38744940
-1.3873621,-.96790868
-2.1357463,1.5600050
-.97965604,-.34847527
-1.3994404,-.98030794
-.92848286,-.13816168
-1.3836156,-.96403014
-.93644817,-.18713437
-.92703329,-.12723799
-1.2807871,.85070396
-1.3612834,.94057947
-2.1972755,-1.5989602
-1.0992396,-.60050150
-.92883072,.14065694
-1.0975571,.59769315
-2.3917623,1.7162889
-.92619444,-.12046500
-1.5400384,-1.1145402
-1.0259723,.46267430
-1.6551011,1.2133941
-1.5588972,1.1313343
-.92553340,-.11484659
-1.7138804,1.2609060
-1.5349987,-1.1100092
-.98167185,.35421269
-3.4437721,2.2471464
-2.6239195,1.8466082
-1.8764664,1.3838554
-1.0238781,-.45812577
-1.0355390,.48290875
-1.0859630,-.57796971
-1.3422563,.92012803
-1.3973732,-.97819696
-1.1723744,.71194921
-.94175837,-.21363444
