SampleLogFunc,SampleVariable1
-1.8956489,-1.3976483
-.97161920,.32459411
-1.5299260,-1.1054298
-.92008611,-.47907715E-01
-.95150294,-.25520348
-1.3773262,-.95748390
-1.2810715,.85103816
-1.1269242,.64495847
-.91896019,-.65806761E-02
-1.1568732,-.68983276
-1.0414870,.49507270
-2.8820035,1.9814464
-1.4899231,-1.0686296
-2.2480389,-1.6303989
-1.4308524,1.0118437
-1.4195513,1.0006126
-1.2504810,.81430023
-1.0002885,.40336089
-.91988609,.43532930E-01
-1.0488246,.50967843
-1.1758566,.71682371
-2.8703013,-1.9755317
-1.5631325,1.1350718
-.92015932,.49412253E-01
-1.2040387,.75511613
-.96652943,-.30851547
-1.0263799,-.46355441
-.92925297,-.14362753
-.92157434,-.72605885E-01
-1.1777918,.71951821
-1.1327725,.65396328
-1.1239303,-.64029963
-1.6188636,-1.1831527
-.94351797,-.22171803
-.93705614,-.19035550
-.92383820,.98991571E-01
-1.5938566,1.1618245
-1.5938566,1.1618245
-1.0155586,.43959077
-1.2852259,-.85590579
-1.0030109,-.41005452
-1.0030109,-.41005452
-.96716003,-.31055273
-.96716003,-.31055273
-1.8176537,1.3406828
-.91932934,.27957345E-01
-.92990178,.14807596
-1.0618376,.53460084
-1.3062044,.88007482
-1.0247527,.46003089
-1.4454521,-1.0261711
-4.3158384,-2.6064919
-1.1891779,-.73517260
-.92826689,.13658957
-1.9179775,1.4135339
-1.4379246,1.0188091
-.96915492,-.31691129
-.95522631,.26939851
-.91987984,-.43389022E-01
-3.2984664,-2.1815260
-1.2968617,-.86939422
-1.2968617,-.86939422
-1.5479365,1.1216042
-4.2947368,2.5983834
-1.7052200,1.2540187
-1.1014403,-.60415519
-1.6752578,-1.2298937
-.92732636,-.12952086
-.93441935,.17595918
-2.0434955,-1.4997046
-1.2824137,-.85261383
-.93917534,.20118053
-.94173723,-.21353546
-1.0838273,.57426262
-1.1254958,.64273984
-1.1254958,.64273984
-1.3821758,.96253549
-1.0145270,.43723785
-1.5709131,1.1419059
-1.3966515,.97745896
-1.6657523,-1.2221406
-1.4564912,1.0368729
-.94720427,.23776349
-1.3326439,.90962116
-1.8267822,1.3474744
-.92816027,.13580672
-.92465372,.10691295
-1.0993256,.60064479
-1.0706265,.55079576
-1.9375676,-1.4273255
-1.9375676,-1.4273255
-1.9375676,-1.4273255
-1.0603452,-.53180194
-1.1436915,-.67045205
-.94857581,-.24346366
-1.3098910,-.88425386
-.92371142,.97702483E-01
-.92371142,.97702483E-01
-1.4912342,-1.0698557
-.93653490,-.18759729
-2.2402221,-1.6255974
-.93880534,-.19933293
-1.1599130,-.69422544
-.91976491,.40654048E-01
-1.1199769,-.63409526
-1.9173020,-1.4130559
-2.0045301,1.4734935
-1.8362117,1.3544543
-.93938860,-.20223782
-3.2664354,-2.1667934
-1.7317727,-1.2750170
-2.6092138,-1.8386273
-2.0568522,1.5085846
-1.0355482,-.48292797
-1.4013136,.98221697
-.92673636,.12488259
-.92712902,-.12798819
-.96703413,-.31014706
-.99258744,-.38379398
-1.1659468,-.70286313
-1.7916232,-1.3211243
-.92035801,.53281868E-01
-1.0135843,.43507651
-1.8274580,-1.3479759
-.94333441,-.22088857
-1.1158248,.62751305
-1.0948739,-.59318691
-1.0547078,-.52109359
-1.0026490,-.40917096
-1.0026490,-.40917096
-1.8509053,1.3652595
-.96319827,-.29752221
-.96342991,.29829978
-1.3527311,.93144250
-1.3527311,.93144250
-2.1837879,1.5905027
-1.1728455,-.71261063
-1.7648611,1.3007095
-1.3003942,.87344798
-1.3404251,.91813567
-1.3404251,.91813567
-1.1208601,.63548645
-.93161761,.15924242
-1.0380092,-.48799732
-3.1918423,-2.1320899
-1.1309814,.65121863
-.96347274,.29844332
-.97288394,.32846737
-1.2379275,-.79873516
-1.2933047,.86529320
-1.1990523,-.74848355
-1.0701034,-.54984518
-.99577618,-.39201440
-1.4549765,-1.0354110
-1.4342204,1.0151668
-.95965245,-.28535561
-1.2941220,.86623720
-1.3208170,.89652489
-2.3873996,1.7137451
-2.8737155,-1.9772592
-.93505006,-.17950779
-1.0658623,.54207703
-.96085213,.28952927
-.94897216,-.24508622
-.92123240,.67732771E-01
-1.3306036,.90737536
-.96164043,-.29223929
-.93451703,-.17651343
-.92196305,.77775535E-01
-1.0809811,-.56928473
-.93738963,-.19209943
-.93738963,-.19209943
-.92785044,.13350589
-1.0523969,.51663987
-1.6661133,-1.2224359
-2.7065098,-1.8908047
-1.9094031,-1.4074549
-1.1043407,.60893700
-1.2924183,.86426818
-.91895570,.58600070E-02
-1.1305703,-.65058700
-1.1638112,-.69981814
-.99552089,-.39136262
-.95500260,.26856683
-1.0744586,-.55770964
-3.0231043,2.0514219
-6.7970095,3.4287231
-.93032016,.15087499
-1.0435068,-.49913585
-2.0028860,-1.4723773
-.93223439,-.16306965
-1.0228004,-.45576725
-1.2106680,.76384483
-1.1940167,.74172528
-1.4894334,1.0681712
-1.1769277,-.71831632
-3.3390799,-2.2000643
-1.1867077,.73180483
-.92006428,.47449873E-01
-.91968603,.38665272E-01
-1.0222608,.45458182
-.91932171,.27683088E-01
-3.1102615,-2.0934770
-1.6480167,1.2075415
-.98084574,-.35187273
-1.1163900,-.62841302
-1.5417553,1.1160795
-1.3248766,-.90104173
-1.9325149,-1.4237811
-.99127435,.38035723
-.92834695,-.13717444
-1.3568943,.93590151
-.92314016,-.91669277E-01
-1.2283183,-.78661271
-3.4571357,-2.2530855
-2.4609191,-1.7561211
-1.1746670,.71516211
-2.6960143,-1.8852457
-2.7236738,-1.8998607
-1.2075904,-.75980511
-3.2221001,2.1462346
-.99437749,-.38843006
-1.5450662,1.1190422
-1.0288706,-.46889666
-1.0288706,-.46889666
-.91985909,-.42908188E-01
-1.0639947,.53862071
-.96547316,.30507254
-4.2879341,-2.5957641
-1.8388412,1.3563943
-1.0390202,.49006470
-1.0969380,-.59665652
-.93640783,-.18691866
-.97745986,.34211498
-1.4898341,1.0685462
-1.5927459,1.1608681
-.92009780,-.48151231E-01
-.92009780,-.48151231E-01
-.94556776,-.23077792
-.92035403,.53207114E-01
-1.2588498,-.82451350
-2.8502395,-1.9653504
-1.1629193,-.69854242
-.94435868,-.22547790
-2.5151708,1.7867469
-.94810258,.24151210
-1.4464907,1.0271827
-1.6501130,1.2092762
-4.2227349,2.5705238
-.92768404,.13225360
-1.1148985,.62603505
-.92737768,-.12991647
-1.5900072,1.1585065
-1.0162327,-.44112171
-1.0182075,-.44557588
-1.4407132,1.0215427
-1.7517891,-1.2906205
-1.0892493,.58362788
-1.4208717,1.0019313
-2.2855463,-1.6532440
-2.2855463,-1.6532440
-1.1656259,.70240642
-1.9935866,-1.4660478
-1.7982139,-1.3261036
-3.8264639,-2.4114416
-3.8264639,-2.4114416
-5.6686032,-3.0820982
-3.2205852,-2.1455287
-.99367117,-.38660739
-5.5203574,3.0336179
-.97853516,.34524376
-1.8711653,1.3800194
-1.1456292,.67333593
-1.2050014,-.75638998
-1.7867629,1.3174402
-1.1246666,.64144843
-1.2687729,.83646204
-1.4416484,-1.0224577
-1.1380419,.66197178
-1.3804068,-.96069583
-2.2225414,-1.6146844
-1.0605945,-.53227062
-.96172516,.29252905
-.96088960,-.28965866
-.96198460,.29341460
-1.6084617,1.1743280
-.95722434,-.27671576
-.93518565,-.18026158
-.98316845,.35841293
-1.2797715,.84950922
-1.2797715,.84950922
-1.1518661,.68253581
-.96141266,-.29145882
-.98177862,.35451400
-.98177862,.35451400
-.94052748,.20779291
-.95720811,-.27665712
-1.2492868,-.81283243
-.91967778,.38451094E-01
-1.6304014,-1.1928645
-.91945001,.31983798E-01
-1.1049070,.60986634
-1.1961499,.74459564
-.92614048,-.12001621
-1.1307344,.65083928
-1.4304457,1.0114417
-1.4304457,1.0114417
-.94369699,-.22252396
-1.0783437,-.56463298
-1.8721105,-1.3807041
-2.1410891,-1.5634261
-2.2136657,-1.6091781
-1.3644981,.94399107
-.96094652,-.28985507
-1.0253241,-.46127118
-1.0597863,-.53074996
-2.3622398,-1.6990005
-.93012217,.14955689
-1.4107689,-.99179669
-2.1204581,-1.5501739
-.93740767,-.19219334
-.91971457,.39396404E-01
-.91971457,.39396404E-01
-.92935037,-.14430408
-.91897666,.87318426E-02
-2.7725014,1.9253898
-5.6040739,3.0610898
-2.0823249,1.5253763
-1.5577714,1.1303388
-1.9873244,-1.4617701
-1.5264658,1.1022951
-1.3814806,-.96181291
-.92039041,-.53886486E-01
-1.0390759,-.49017823
-1.0390759,-.49017823
-1.0727198,.55458315
-1.4521253,1.0326537
-1.4521253,1.0326537
-1.9632500,-1.4452069
-1.0804196,.56829753
-1.3050850,.87880204
-.92645210,.12258523
-1.6239221,-1.1874204
-1.8670539,-1.3770370
-2.2997654,-1.6618224
-1.6114252,1.1768489
-3.8778033,-2.4326384
-1.6700494,-1.2256516
-1.3713267,-.95119731
-1.0994760,-.60089508
-1.0994760,-.60089508
-1.2333921,-.79303667
-1.3791065,.95934140
-1.6255146,1.1887608
-1.9761677,1.4541177
-1.0230586,-.45633341
-3.2327270,2.1511803
-1.0201415,.44989538
-.94533284,-.22975775
-.94763856,.23958308
-.92002476,-.46609660E-01
-1.0608218,-.53269747
-.93242176,.16421466
-1.0096429,-.42592105
-1.2375336,-.79824192
-1.0785124,-.56493163
-1.3345075,-.91166768
-1.6890618,1.2410667
-1.1987364,-.74806136
-1.0665259,.54329980
-1.0665259,.54329980
-.92816822,-.13586530
-1.6537657,-1.2122930
-4.8513403,2.8044257
-.95033399,.25058117
-1.0359028,-.48366149
-.92473977,-.10771475
-1.2100197,-.76299557
-1.1372241,.66073524
-.94042352,-.20729202
-.92241811,.83421493E-01
-.92801491,-.13473213
-.94274554,.21820637
-1.3293005,.90593819
-1.6762704,1.2307167
-1.0395761,-.49119757
-2.1644988,1.5783284
-1.1398489,-.66469600
-1.7611695,1.2978682
-1.3575399,.93659105
-.94938695,-.24677283
-1.8030477,1.3297437
-3.4156223,2.2345844
-4.0639150,2.5079779
-2.4247309,1.7353918
-2.6404447,1.8555356
-1.6733416,1.2283347
-1.4666187,-1.0465947
-1.0651041,-.54067655
-.92375828,-.98180894E-01
-2.1325054,1.5579261
-.92900960,.14192295
-.92685210,-.12580596
-.94784117,.24042727
-1.1538297,-.68540669
-.92178507,.75452516E-01
-1.6467901,1.2065252
-.93515872,-.18011210
-1.0179634,.44502788
-1.2819407,-.85205883
-1.2428978,-.80493390
-2.1300517,-1.5563503
-.92593810,.11831795
-2.0206688,-1.4844058
-2.1303600,-1.5565484
-1.5645969,1.1363612
-.96637725,.30802181
-.92144811,-.70845989E-01
-1.5917564,1.1600154
-.92181312,.75823346E-01
-1.4085491,.98955605
-2.0633435,-1.5128813
-1.0796259,-.56689921
-1.0511427,-.51420660
-1.1169458,-.62929688
-1.0597499,-.53068144
-1.4156061,.99666203
-1.1154922,.62698270
-.92097745,-.63857931E-01
-.92041234,-.54291969E-01
-1.3163194,-.89149408
-2.7152738,1.8954342
-5.4659588,3.0156327
-8.2444894,3.8276758
-2.8227246,-1.9513001
-1.1370354,-.66044970
-1.3954595,-.97623865
-1.1383524,.66244073
-1.0769056,-.56208024
-.97901570,-.34663284
-.97901570,-.34663284
-1.1463469,.67440105
-1.2753633,.84430412
-2.0972705,1.5351429
-.95528310,-.26960924
-.92424216,-.10299148
-1.0289237,.46900999
-2.0153163,1.4807956
-1.3091679,.88343575
-1.5532709,-1.1263502
-1.5105975,-1.0878042
-1.4956184,-1.0739459
-1.0955751,.59436793
-1.0032788,.41070737
-3.1086756,-2.0927193
-.97852012,.34520019
-1.3753962,.95546601
-.92912783,.14275359
-1.9571683,1.4409925
-3.5077285,2.2754296
-3.4673860,2.2576304
-1.6656928,1.2220919
-1.0435434,.49920913
-.92287768,-.88759781E-01
-1.1816194,-.72481842
-1.1870372,.73225490
-.91980365,-.41596186E-01
-1.0350418,-.48187812
-.91961863,-.36880682E-01
-2.2725008,1.6453342
-.96178144,.29272140
-1.2805262,.85039717
-.92153808,-.72104728E-01
-1.5530977,1.1261964
-.92003667,.46864429E-01
-1.1223482,.63782396
-.93306429,-.16808186
-1.0561183,-.52379342
-1.3032208,-.87667814
-1.0047459,-.41426402
-1.4884995,1.0672966
-1.1025251,-.60594810
-2.2687503,1.6430531
-1.1134685,-.62374670
-.94339471,.22116137
-.97398704,.33180869
-.97398704,.33180869
-.92026582,.51522525E-01
-1.2674783,-.83491292
-1.2167528,.77176979
-1.4980009,1.0761620
-2.5308446,-1.7954978
-.93831191,.19684195
-1.0138505,.43568785
-.91971256,-.39345326E-01
-1.7388028,-1.2805189
-.91894119,-.23057333E-02
-1.0142086,.43650904
-.95339728,.26252141
-.96932272,.31744036
-1.2063754,-.75820425
-.96891456,.31615195
-.97605167,.33797377
-1.3319274,.90883312
-.99814632,-.39801454
-.97334018,.32985343
-3.2019917,-2.1368449
-1.5701876,-1.1412704
-1.4926539,-1.0711819
-1.1382904,.66234717
-1.1382904,.66234717
-1.3646628,.94416550
-1.4531553,1.0336506
-1.3249881,.90116542
-1.0916334,.58769871
-1.0916334,.58769871
-1.0916334,.58769871
-1.0916334,.58769871
-1.0433047,.49873064
-.93626010,-.18612664
-2.5419548,-1.8016749
-2.3760940,-1.7071353
-1.4015513,-.98245897
-2.5356990,1.7981993
-1.5767837,1.1470354
-1.5034527,-1.0812161
-1.0962179,-.59544836
-1.1249728,.64192558
-1.1249728,.64192558
-1.2995505,-.87248154
-1.0778754,-.56380287
-1.2472752,.81035387
-1.0188594,.44703668
-1.0188594,.44703668
-1.0662430,-.54277889
-1.1208316,.63544169
-.93450447,-.17644224
-.96097718,-.28996084
-.96790023,.31292713
-.96790023,.31292713
-1.4891367,-1.0678934
-.94329317,.22070176
-.96484224,-.30299737
-.96484224,-.30299737
-1.8766790,1.3840090
-1.1155322,-.62704649
-.95253783,.25922692
-.91926763,-.25655367E-01
-.91898729,-.98749876E-02
-1.0361818,.48423814
-1.1580628,.69155512
-1.1950931,.74317507
-1.0414476,-.49499296
-2.0668794,1.5152167
-2.0668794,1.5152167
-2.0668794,1.5152167
-2.3902521,1.7154087
-1.0394914,.49102524
-1.0394914,.49102524
-1.9126201,-1.4097387
-1.6992120,-1.2492185
-.99489907,.38977053
-1.8324755,-1.3516930
-2.2278424,1.6179641
-1.0453124,.50274021
-.98910223,-.37460297
-.94258827,-.21748442
-1.7114101,1.2589452
-1.9004368,1.4010698
-1.2493634,-.81292661
-1.6264910,1.1895818
-.95010961,-.24968409
-1.3394288,.91704986
-.91910001,-.17970656E-01
-.91910001,-.17970656E-01
-1.6881978,1.2403703
-2.3569528,1.6958858
-1.7624396,-1.2988465
-1.0760325,-.56052470
-1.6241614,-1.1876219
-2.3425408,-1.6873662
-.98173536,.35439194
-.92258693,.85421318E-01
-1.0133151,-.43445727
-.97046995,-.32103402
-.95421242,-.26560830
-2.4368124,-1.7423398
-.92652108,-.12314667
-2.6869673,-1.8804408
-1.0645226,-.53959996
-1.0954923,.59422851
-.91974507,-.40163078E-01
-.96163210,.29221075
-.93679222,.18896393
-.93679222,.18896393
-2.1947786,-1.5973979
-1.0117889,.43093012
-.98104933,-.35245083
-1.2560311,-.82108772
-.92014287,-.49078176E-01
-.92101756,.64482910E-01
-1.8383801,-1.3560543
-.99102128,-.37969131
-1.3930938,-.97381241
-.97932638,.34752796
-1.8057628,-1.3317840
-3.1493593,-2.1120704
-.95765094,-.27825316
-1.0103659,-.42761528
-.92381058,.98712128E-01
-.95029043,-.25040725
-1.1192512,.63294979
-1.0992819,.60057201
-1.1329021,.65416135
-.95913841,-.28354851
-.98513857,.36386821
-1.8764589,1.3838499
-1.3400568,.91773451
-.98101649,-.35235764
-1.5633506,1.1352639
-.91910023,.17983299E-01
-1.4710594,1.0508291
-.92248360,-.84202934E-01
-.97965539,-.34847342
-1.6854649,1.2381651
-3.1862375,-2.1294595
-.93468971,-.17748902
-.93468971,-.17748902
-1.0321035,-.47574149
-.98527007,-.36422943
-.91910597,-.18299687E-01
-.93202851,-.16180223
-2.8521164,1.9663051
-.91978907,.41244183E-01
-.91978907,.41244183E-01
-.91978907,.41244183E-01
-.96230357,.29449971
-.92456070,.10603928
-.95766528,.27830469
-1.1879417,.73348919
-2.9850156,-2.0327701
-1.3447644,-.92284974
-2.3358623,1.6834036
-.95189125,-.25672053
-1.1683281,-.70624298
-1.1683281,-.70624298
-1.4815398,-1.0607556
-1.4061874,.98716647
-1.6976760,1.2479884
-1.1935503,.74109618
-3.4303096,-2.2411475
-1.0813218,.56988295
-1.2574274,.82278654
-1.4605217,1.0407528
-1.5371505,-1.1119460
-2.0532919,-1.5062227
-.94090621,-.20960761
-.98164240,-.35412955
-.92109541,-.65679218E-01
-2.0894021,-1.5300089
-1.1673785,-.70489706
-.95904554,.28322080
-1.0542638,.52024088
-2.3229785,1.6757327
-1.1778897,.71965430
-1.7451295,1.2854501
-.92114290,-.66398302E-01
-.94399172,.22384452
-1.6335422,-1.1954946
-.92417601,.10234721
-1.1468187,.67510027
-.94801029,.24112965
-1.2814441,.85147590
-2.9238153,-2.0024369
-.92723280,.12879647
-3.4703789,2.2589557
-.92388419,-.99455055E-01
-.95853575,.28141505
-1.7533388,-1.2918206
-.96279370,.29615929
-.92029197,.52027654E-01
-1.0814386,.57008784
-.91953781,-.34620101E-01
-.96945451,.31785523
-1.4068630,.98785067
-.92936926,.14443492
-1.3690204,.94876962
-1.0834787,-.57365530
-1.7604309,1.2972990
-1.0034572,.41114159
-.96324427,.29767680
-1.9430447,-1.4311577
-.99584690,.39219477
-1.1888152,.73467909
-1.0561896,-.52392953
-1.0039521,-.41234344
-1.0495865,.51117112
-1.5656712,-1.1373062
-1.0006229,-.40418890
-.92766866,-.13213725
-.92071833,-.59662372E-01
-.92227215,.81653071E-01
-1.6234247,1.1870014
-.94317936,.22018552
-1.7002538,1.2500522
-1.0879952,-.58147520
-2.4430257,-1.7459022
-1.0101778,.42717510
-1.2167933,-.77182224
-.94539028,.23000758
-.91938460,-.29868741E-01
-1.2288941,-.78734438
-1.7744046,-1.3080261
-1.1654133,-.70210360
-2.0518580,-1.5052704
-1.4267693,1.0078003
-1.0181118,.44536117
-1.0389308,-.48988222
-1.0025630,.40896089
-1.3057809,.87959351
-1.4251948,1.0062368
-1.2396611,.80090267
-2.0013015,-1.4713007
-.93825161,.19653536
-1.4561591,1.0365525
-1.0060167,-.41732034
-1.0060167,-.41732034
-.91897715,.87880730E-02
-1.1986103,-.74789270
-1.2577998,.82323900
-.92446723,-.10515419
-1.2774299,-.84674832
-1.6597538,-1.2172225
-1.4519734,-1.0325065
-.93328603,-.16939597
-.92780185,.13314138
-.96028612,-.28756767
-1.2058309,.75748576
-2.0582706,-1.5095245
-1.6398758,1.2007808
-.94432583,-.22533217
-1.0577092,-.52682184
-1.0157257,-.43997085
-1.3139616,-.88884537
-1.4568990,-1.0372661
-1.7425150,-1.2834146
-2.1589128,1.5747852
-.96540049,-.30483422
-.92696644,.12671150
-1.3275171,-.90396743
-1.0777795,-.56363284
-1.0932673,-.59047237
-.96271594,.29589663
-.95336278,.26238996
-.95336278,.26238996
-1.1655581,.70230992
-.92118969,.67099355E-01
-1.1537706,.68532040
-1.3903476,.97098824
-1.2315630,-.79072683
-.98310316,-.35823072
-1.4878790,-1.0667150
-1.5254554,-1.1013781
-1.2225874,-.77929310
-.92130933,.68859164E-01
-.92079142,.60875116E-01
-.92079142,.60875116E-01
-1.4040672,-.98501640
-1.4040672,-.98501640
-1.1790344,.72124325
-1.7643732,1.3003343
-1.2791594,.84878844
-1.0151188,.43858934
-2.6509445,1.8611856
-2.6509445,1.8611856
-1.3508864,-.92945986
-1.3508864,-.92945986
-1.1046958,-.60951993
-1.1259254,.64340786
-1.9960007,-1.4676936
-1.1341547,-.65607339
-1.1341547,-.65607339
-1.2135957,.76766813
-2.5607764,-1.8120915
-.95036153,-.25069102
-1.0948844,.59320467
-1.8153750,1.3389820
-1.0315954,.47467214
-1.4445894,1.0253300
-1.9485772,1.4350182
-1.3540849,-.93289484
-1.5233179,1.0994356
-1.4272822,-1.0083092
-1.0586596,-.52862283
-2.7137883,-1.8946503
-1.1130410,-.62306095
-1.2137313,-.76784478
-.91910348,.18163247E-01
-.92017939,.49816843E-01
-1.1604055,-.69493444
-1.7823020,-1.3140498
-1.5255988,1.1015083
-.92385444,.99155495E-01
-1.1235573,.63971674
-3.5971038,-2.3143747
-.92054283,.56644368E-01
-2.2108210,-1.6074094
-.95235276,.25851198
-1.0108818,-.42881985
-1.0558660,-.52331143
-1.1794114,.72176570
-1.1794114,.72176570
-.94191785,-.21437967
-.95510420,.26894484
-1.0289127,.46898653
-2.4714140,-1.7620871
-1.2288631,.78730500
-.92018695,.49968367E-01
-1.3486126,-.92701031
-1.9407181,1.4295311
-2.6664345,-1.8694897
-2.5131331,-1.7856061
-.95950005,-.28482107
-1.4265266,-1.0075595
-1.1052822,-.61048118
-1.0006632,-.40428874
-1.0272381,-.46540207
-1.0381080,-.48819976
-1.7203249,1.2660066
-1.0069636,.41958336
-.93128196,-.15712053
-1.4521236,1.0326520
-1.4114987,.99253227
-1.3936861,-.97442040
-.99475457,.38939964
-.92898596,.14175630
-1.0443745,.50087111
-.96365101,.29904004
-6.5643135,3.3601711
-1.4650521,1.0450967
-.95684663,.27534740
-2.1322477,1.5577607
-2.1322477,1.5577607
-.95581798,-.27158589
-1.2995396,.87246901
-3.5414677,2.2902092
-1.2893096,.86066380
-3.5838259,2.3086305
-1.1949348,.74296204
-1.1631473,.69886869
-.96371511,.29925433
-2.2017179,-1.6017362
-.97017756,-.32012194
-1.0985710,-.59938707
-.92234329,.82519758E-01
-.91909900,.17914884E-01
-1.3053361,.87908762
-1.3053361,.87908762
-1.4235099,1.0045609
-.92216140,-.80285268E-01
-1.7431735,1.2839276
-2.3396609,-1.6856585
-2.1023298,-1.5384351
-2.1023298,-1.5384351
-2.0122689,-1.4787362
-1.1567718,-.68968581
-2.2183004,-1.6120558
-2.4199978,-1.7326623
-2.3516242,-1.6927408
-1.3710857,-.95094391
-1.0941943,-.59204020
-.94857604,-.24346462
-1.8516962,1.3658387
-1.1003253,.60230682
-.94849609,.24313601
-.94849609,.24313601
-.94667802,.23553977
-2.5000427,1.7782599
-1.0478840,.50782971
-1.0476012,.50727253
-3.1135953,2.0950689
-1.2088862,-.76150856
-1.7409506,1.2821951
-1.6351158,-1.1968101
-1.1872479,-.73254259
-1.6560079,-1.2141412
-1.0425729,-.49726118
-1.1779299,.71971019
-.93178052,-.16026221
-1.0071930,-.42012978
-1.1551055,-.68726559
-2.7065746,-1.8908390
-.93705998,-.19037564
-1.0356181,.48307262
-1.0028110,.40956686
-2.4214545,-1.7335028
-1.4157030,.99675918
-2.6339848,-1.8520509
-.96932594,-.31745050
-.92315834,.91867387E-01
-1.1496328,-.67925591
-1.1212203,-.63605310
-1.4429626,1.0237423
-1.0314785,.47442593
-1.2205150,-.77662915
-1.2722697,.84063214
-2.0987002,1.5360740
-1.2254250,.78292586
-5.4848098,3.0218773
-.93057784,-.15257333
-1.2685866,-.83623932
-1.1958407,-.74418027
-.95412578,-.26528192
-1.5488921,-1.1224559
-1.7395520,1.2811038
-.97520724,-.33546598
-.97520724,-.33546598
-1.3351330,.91235351
-1.3481100,.92646795
-1.8515584,1.3657378
-1.0064370,.41832644
-.91928611,-.26365700E-01
-1.0859117,.57788086
-3.3123459,-2.1878791
-.93136408,-.15764227
-1.4961787,1.0744675
-.99962466,.40171165
-1.0177596,-.44456960
-.98013018,.34983324
-.98013018,.34983324
-1.0075435,-.42096320
-.93550138,-.18200464
-2.3131241,-1.6698417
-3.2743270,2.1704324
-1.9238145,1.4176572
-.98076824,.35165240
-1.7703380,1.3049134
-1.1332749,.65473099
-2.3271421,-1.6782155
-.92635663,-.12180390
-1.3319470,-.90885478
-.92232786,-.82332540E-01
-.92232786,-.82332540E-01
-1.2493921,-.81296192
-1.8807472,1.3869453
-2.2611453,1.6384180
-2.2611453,1.6384180
-.91914094,-.20120113E-01
-1.1387790,.66308436
-2.2722239,-1.6451659
-1.3964372,.97723960
-1.4200773,1.0011381
-.97949023,-.34799914
-2.4443250,1.7466462
-1.4595934,-1.0398605
-.95622112,-.27306626
-.95622112,-.27306626
-2.2379461,-1.6241967
-.93279822,-.16649133
-1.7845994,1.3157970
-.94214014,.21541403
-.94384273,.22317794
-2.6804602,1.8769772
-1.3534739,.93223963
-3.4436453,2.2470900
-3.1988252,2.1353626
-1.2944354,-.86659896
-1.0581057,.52757404
-1.2158636,-.77061672
-.91986903,-.43139135E-01
-1.2487873,-.81221771
-.91931108,.27296419E-01
-3.1354920,2.1054944
-1.0244642,.45940334
-1.1984010,.74761282
-.98160674,-.35402883
-1.3385765,.91611999
-1.5190714,-1.0955664
-1.6822874,1.2355961
-1.6822874,1.2355961
-1.3474703,-.92577728
-1.8839045,1.3892199
-.93281806,-.16661046
-.92440681,-.10457801
-1.4597933,1.0400527
-1.4597933,1.0400527
-1.3959730,.97676454
-1.0610769,.53317610
-1.0757364,.55999624
-1.0757364,.55999624
-1.4078712,-.98887077
-1.3224601,-.89835576
-1.3258541,.90212593
-1.3966594,-.97746697
-3.0395209,-2.0594088
-1.9920375,1.4649908
-2.3253348,1.6771382
-.93530044,.18089725
-1.0126706,.43297121
-1.1049431,.60992551
-1.2007982,-.75081251
-1.1295693,-.64904658
-1.5670219,1.1384932
-.98891299,-.37409746
-1.2289004,.78735233
-1.0108489,-.42874317
-.93488285,.17857388
-1.4300253,1.0110259
-1.1952796,.74342598
-.96098639,.28999259
-.92505034,.11056043
-.93965476,.20354963
-1.1172663,.62980596
-.91990354,.43931961E-01
-1.3357268,.91300414
-2.4223347,1.7340105
-1.9935590,1.4660290
-1.2130824,.76699913
-.93227358,.16330981
-3.1571766,-2.1157684
-.92257992,.85339188E-01
-.92257992,.85339188E-01
-1.1471913,-.67565186
-1.0596042,-.53040684
-2.2819560,-1.6510708
-2.2819560,-1.6510708
-.93652709,-.18755562
-1.1678724,.70559747
-1.2546689,.81942705
-3.1631787,-2.1186034
-1.3040526,-.87762644
-1.2936117,.86564790
-.94202524,-.21487998
-.97577259,.33714702
-1.3615931,.94090865
-1.1827151,.72632850
-1.1732428,.71316802
-4.8885209,2.8176523
-.93831887,-.19687729
-1.9692629,1.4493615
-1.7045648,-1.2534961
-.92017904,.49809684E-01
-.92911835,-.14268717
-.94204255,-.21496055
-1.3535240,.93229342
-1.0209756,.45174557
-3.2283122,-2.1491271
-2.7807569,-1.9296727
-1.5978295,1.1652390
-1.7459642,1.2860993
-1.1726157,.71228804
-1.0614689,.53391081
-1.3103977,-.88482667
-1.7751259,-1.3085773
-1.9722547,-1.4514242
-1.0230930,-.45640872
-1.6262180,1.1893523
-.93143045,-.15806277
-2.2975615,-1.6604957
-2.9378968,2.0094568
-.96203027,-.29357023
-.99104030,.37974140
-1.5437651,1.1178789
-1.0700387,-.54972753
-.94005838,.20552298
-1.6919785,1.2434146
-2.4355103,1.7415923
-1.3129265,-.88768005
-.93198035,-.16150429
-.93198035,-.16150429
-1.1929022,-.74022120
-.92306287,-.90822257E-01
-1.2892078,-.86054549
-.95235971,-.25853889
-1.9817950,1.4579825
-.95221462,.25797708
-.93822686,-.19640941
-1.2832370,.85357884
-2.3571978,-1.6960302
-.93393529,.17318633
-2.3328000,1.6815835
-1.1517310,.68233779
-1.2645957,-.83145318
-.91928588,-.26357022E-01
-1.3388515,-.91642013
-2.1613362,-1.5763234
-2.8995378,-1.9902760
-1.1722807,-.71181764
-.98000154,.34946534
-2.3816805,-1.7104046
-.92761222,-.13170941
-2.8130068,-1.9463136
-2.0415228,-1.4983887
-.92107508,.65368915E-01
-1.1179287,-.63085685
-1.1179287,-.63085685
